model,name,desc,cat1,cat2,cat3,cat4,quantity,price,manufacturer,manufacturer_pb,weight,unit
101111,"""Ogrtač za šišanje crveni  2503/60""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,9,1638,"""EURO STIL""",,0.186,"""kom"""
101112,"""Ogrtač za šišanje zeleni   2503/62""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,17,1638,"""EURO STIL""",,0.184,"""kom"""
101113,"""Ogrtač za šišanje narandžasti  2503/64""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,10,1638,"""EURO STIL""",,0.185,"""kom"""
101114,"""Ogrtač za šišanje lila  2503/68""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,5,1638,"""EURO STIL""",,0.165,"""kom"""
101115,"""Ogrtač za šišanje sivi  2503/72""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,11,1638,"""EURO STIL""",,0.18,"""kom"""
101127,"""Dozator crni 260ml  2528/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",26,201,"""EURO STIL""",,0.048,"""kom"""
101128,"""Menzura crna 120ml  2530/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",14,105,"""EURO STIL""",,0.034,"""kom"""
101131,"""Kapa aluminijum  2534""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""KAPE I IGLE""",54,89,"""EURO STIL""",,0.03,"""kom"""
101132,"""Ključ za ceđenje boje metalni  2537""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",13,337,"""EURO STIL""",,0.031,"""kom"""
101133,"""Glava za trening 45-50 cm PRO-H  2544""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""LUTKE ZA TRENING I DRŽAČI""",,1,3698,"""EURO STIL""",,1.05,"""kom"""
101134,"""Glava za trening 55-60 cm PRO-H  2545""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""LUTKE ZA TRENING I DRŽAČI""",,3,4857,"""EURO STIL""",,1.087,"""kom"""
101135,"""Torba za frizera  2596""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,3,1320,"""EURO STIL""",,0.368,"""kom"""
101136,"""Ogrtač za šišanje sa magnetima lila  2632/72""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,2,1148,"""EURO STIL""",,0.189,"""kom"""
101149,"""Alu folija 13cm srebrna  1113""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""FOLIJE""",15,1140,"""EURO STIL""",,0.452,"""kom"""
101153,"""Držač alu folije za pramenove  1114""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",5,2637,"""EURO STIL""",,0.534,"""kom"""
101155,"""Četkica za bojenje sa češljem  1128""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""ČETKICE""",20,58,"""EURO STIL""",,0.013,"""kom"""
101156,"""Alu folija 30cm  1139""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""FOLIJE""",8,1982,"""EURO STIL""",,1.062,"""kom"""
101157,"""Šejker za boju 210ml  1144""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",0,431,"""EURO STIL""",,0.138,"""kom"""
101158,"""Ogrtač za bojenje veliki plastični  1174""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA BOJENJE""",,19,681,"""EURO STIL""",,0.217,"""kom"""
101116,"""Ogrtač za šišanje plavi  2503/75""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,16,1638,"""EURO STIL""",,0.182,"""kom"""
101117,"""Ogrtač za šišanje ""makaze"" lila  2504/68""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,9,1199,"""EURO STIL""",,0.143,"""kom"""
101118,"""Ogrtač za šišanje ""makaze"" plavi  2504/75""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,7,1199,"""EURO STIL""",,0.138,"""kom"""
101119,"""Ogrtač za šišanje dečiji pink  2508/70""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,8,860,"""EURO STIL""",,0.082,"""kom"""
101120,"""Ogrtač za šišanje dečiji plavi  2508/75""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,16,860,"""EURO STIL""",,0.076,"""kom"""
101122,"""Ogrtač za šišanje dečiji rozi  2509/70""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,4,815,"""EURO STIL""",,0.082,"""kom"""
101123,"""Torbica za alat crna  2513""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,6,1486,"""EURO STIL""",,0.224,"""kom"""
101124,"""Torbica za alat crna kocka  2514""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,7,1067,"""EURO STIL""",,0.145,"""kom"""
101125,"""Frizerska torba crna  2517""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,6,2668,"""EURO STIL""",,0.997,"""kom"""
101126,"""Gumeni ogrtač - teg srebrni  2518/54""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,4,493,"""EURO STIL""",,0.263,"""kom"""
101103,"""Glava za trening muška prirodna kosa  2495""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""LUTKE ZA TRENING I DRŽAČI""",,1,5740,"""EURO STIL""",,1.065,"""kom"""
101104,"""Gumeni ogrtač - teg sa magnetima  2496""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TEGOVI ZA ŠIŠANJE""",,13,1375,"""EURO STIL""",,0.2,"""kom"""
100651,"""Šnale za kosu male BRONZANE 24/1  1609""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,203,80,"""EURO STIL""",,0.023,"""pak"""
100652,"""Šnale za kosu male CRNE 24/1  1609/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,154,80,"""EURO STIL""",,0.022,"""pak"""
100654,"""Šnale za kosu male BRONZANE 300/1  1610""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,38,876,"""EURO STIL""",,0.269,"""pak"""
100655,"""Šnale za kosu male CRNE 300/1  1610/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,80,876,"""EURO STIL""",,0.269,"""pak"""
100660,"""Šnale za kosu velike CRNE 24/1  1611/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,186,151,"""EURO STIL""",,0.039,"""pak"""
100661,"""Šnale za kosu velike BRONZANE 24/1  1611""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,132,151,"""EURO STIL""",,0.038,"""pak"""
100634,"""Klipsne za kosu  6/1  0093""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,48,184,"""EURO STIL""",,0.037,"""pak"""
100635,"""Klipsne za kosu duple 10/1  0094""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,166,83,"""EURO STIL""",,0.025,"""pak"""
100636,"""Klipsne za kosu male 10/1  0095""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,180,104,"""EURO STIL""",,0.029,"""pak"""
100680,"""Klipsne za kosu plastične CRNE 6/1  2526""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,30,299,"""EURO STIL""",,0.043,"""pak"""
100678,"""Klipsne za kosu plastične ŠARENE 6/1  2525/99""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,14,389,"""EURO STIL""",,0.048,"""pak"""
100875,"""Futrola oko struka TIGI""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,3,660,"""TIGI""","""OSTALO""",0.065,"""kom"""
100630,"""Leptir štipaljke CRNE 12/1  0084/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ŠTIPALJKE, KLIPSNE, ŠNALE I UKOSNICE""",,101,221,"""EURO STIL""",,0.093,"""pak"""
101403,"""Futrola za makaze  Mao Ce 102""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,15,751,"""PRO 4U""",,0.133,"""kom"""
101395,"""Kapa za pramenove sa crnim rubom 10/1  2532/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""KAPE I IGLE""",16,605,"""EURO STIL""",,0.155,"""pak"""
101198,"""Folija za pramenove 250/1  1874""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""FOLIJE""",17,2811,"""EURO STIL""",,0.279,"""kom"""
101196,"""Specijalna lopatica za pramenove  1845""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",6,125,"""EURO STIL""",,0.036,"""kom"""
101178,"""Ključ za ceđenje boje  1386""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",406,12,"""EURO STIL""",,0.003,"""kom"""
101449,"""Futrola oko struka ROCKAHOLIC""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,17,5219,"""TIGI""","""ROCKAHOLIC""",0.435,"""kom"""
100565,"""Radna kecelja ljubičasta TIGI""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",18,3722,"""TIGI""","""COLOUR""",0.139,"""kom"""
100566,"""Ogrtač za bojenje ljubičasti TIGI""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",25,4257,"""TIGI""","""COLOUR""",0.23,"""kom"""
100570,"""Folija za pramenove TIGI""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""FOLIJE""",3,2838,"""TIGI""","""COLOUR""",0.202,"""kom"""
100519,"""Pajalica za vrat srebrna  1412""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PAJALICE""",,51,763,"""EURO STIL""",,0.104,"""kom"""
100523,"""Pajalica puder za vrat okrugla  1463""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PAJALICE""",,28,580,"""EURO STIL""",,0.121,"""kom"""
101138,"""Pumpica za vodu plastična 260ml  2683""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,45,257,"""EURO STIL""",,0.074,"""kom"""
101139,"""Rukavice latex M crne 20/1  2833""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ZAŠTITNE RUKAVICE, MASKE I OSTALO""",,35,1376,"""EURO STIL""",,0.226,"""kom"""
101142,"""Pajalica drvena drška  0336""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PAJALICE""",,20,1136,"""EURO STIL""",,0.147,"""kom"""
101147,"""Mrežica za punđe sa perlama  1050/67""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,7,246,"""EURO STIL""",,0.001,"""kom"""
101148,"""Pumpica za vodu plastična 300ml  1079""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,35,255,"""EURO STIL""",,0.076,"""kom"""
101409,"""Ogrtač za šišanje crni Jing Jang""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,0,440,"""PRO 4U""",,0.18,"""kom"""
101190,"""Ogrtač za šišanje dečiji medvedići  1831""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,5,1410,"""EURO STIL""",,0.088,"""kom"""
101169,"""Gumeni ogrtač-tegovi  1350""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TEGOVI ZA ŠIŠANJE""",,8,908,"""EURO STIL""",,0.328,"""kom"""
101171,"""Guma za šamponjeru 2/1  1363""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,7,1102,"""EURO STIL""",,0.078,"""pak"""
101186,"""Ključ za ceđenje boje veiliki  1496""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",2,1786,"""EURO STIL""",,0.205,"""kom"""
101187,"""Kofer za frizerski alat  1497""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TORBE I FUTROLE ZA ALAT""",,1,7588,"""EURO STIL""",,4.95,"""kom"""
101188,"""Rukavice latex M 100/1  1669""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""OSTALO""",10,1559,"""EURO STIL""",,0.635,"""kom"""
101160,"""Ogrtač za bojenje  1228""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA BOJENJE""",,49,550,"""EURO STIL""",,0.151,"""kom"""
101161,"""Zaštitnik za lice  1233""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""ZAŠTITNE RUKAVICE, MASKE I OSTALO""",,9,356,"""EURO STIL""",,0.096,"""kom"""
101162,"""Dozator 120ml  1235""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",30,124,"""EURO STIL""",,0.027,"""kom"""
101163,"""Kukice za izvlačenje pramenova 3/1  1265""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""KAPE I IGLE""",4,416,"""EURO STIL""",,0.025,"""kom"""
101164,"""Četkica za bojenje srednja  1280""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""ČETKICE""",91,81,"""EURO STIL""",,0.021,"""kom"""
101165,"""Guma za brisanje poda crna  1285/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,26,830,"""EURO STIL""",,0.449,"""kom"""
101166,"""Četkica za bojenje mala  1334""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""ČETKICE""",137,79,"""EURO STIL""",,0.016,"""kom"""
101167,"""Četkica za bojenje velika  1335""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""ČETKICE""",25,87,"""EURO STIL""",,0.025,"""kom"""
101271,"""Kapa za pramenove silikonska  0998""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""KAPE I IGLE""",10,2200,"""EURO STIL""",,0.176,"""kom"""
101272,"""Folija za pramenove 100/1  1025""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""FOLIJE""",16,1554,"""EURO STIL""",,0.268,"""kom"""
101522,"""Postolje za fen MULTI  JB-109 crno""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,86,286,"""PRO 4U""",,0,"""kom"""
101523,"""Postolje za fen KRISTAL JB-126 providno""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,2,429,"""PRO 4U""",,0,"""kom"""
101524,"""Postolje za fen KRISTAL JB-126 crno""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,8,363,"""PRO 4U""",,0,"""kom"""
101205,"""Radna kecelja srebrna  1962/54""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""RADNE KECELJE I UNIFORME""",,15,1412,"""EURO STIL""",,0.14,"""kom"""
101209,"""Ogrtač za šišanje i farbanje crni  1988/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,21,388,"""EURO STIL""",,0.15,"""kom"""
101227,"""Posuda za mešanje sa ručkom  2340""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",52,139,"""EURO STIL""",,0.044,"""kom"""
101228,"""Posuda za mešanje sa ručkom guma  2341""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",8,180,"""EURO STIL""",,0.047,"""kom"""
101229,"""Menzura 100ml  0609""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",32,128,"""EURO STIL""",,0.018,"""kom"""
101230,"""Glava za trening prirodna kosa 35-40 cm  0624""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""LUTKE ZA TRENING I DRŽAČI""",,0,5560,"""EURO STIL""",,0.962,"""kom"""
101231,"""Posuda za mešanje boje  0647""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",50,177,"""EURO STIL""",,0.061,"""kom"""
101232,"""Posuda za mešanje boje providna 0647/56""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",28,236,"""EURO STIL""",,0.073,"""kom"""
101233,"""Posuda za mešanje u boji neklizeća  0647/76""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",56,177,"""EURO STIL""",,0.06,"""kom"""
101234,"""Papirići za mini val 1000/1  0667""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA KOVRDŽANJE KOSE""","""PAPIRIĆI""",352,154,"""EURO STIL""",,0.063,"""kom"""
101235,"""Držač fena metalni crni  0672""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""LUTKE ZA TRENING I DRŽAČI""",,42,581,"""EURO STIL""",,0.137,"""kom"""
101236,"""Traka oko vrata 100/1  0681""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""TRAKE ZA ŠIŠANJE""",,3968,207,"""EURO STIL""",,0.11,"""kom"""
101237,"""Sunđer za mini val sa držačem  0699""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA KOVRDŽANJE KOSE""","""SUNĐERI""",39,91,"""EURO STIL""",,0.017,"""kom"""
101192,"""Ogrtač za šišanje lica  1833""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OGRTAČI ZA ŠIŠANJE""",,2,1707,"""EURO STIL""",,0.176,"""kom"""
101249,"""Mrežica za kosu najlon tamno braon  1046/67""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,33,27,"""EURO STIL""",,0.001,"""kom"""
101250,"""Mrežica za kosu najlon plava  1046/66""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,15,27,"""EURO STIL""",,0.001,"""kom"""
101251,"""Mrežica za kosu najlon svetlo smeđa  1046/65""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,1,27,"""EURO STIL""",,0.001,"""kom"""
101252,"""Mrežica za kosu najlon crna  1046/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,37,27,"""EURO STIL""",,0.001,"""ko"""
101253,"""Mrežica za kosu prirodna dlaka braon  1045/69""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,1,48,"""EURO STIL""",,0.001,"""kom"""
101254,"""Mrežica za kosu prirodna dlaka plava  1045/66""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,3,48,"""EURO STIL""",,0.001,"""kom"""
101862,"""Posuda za bojenje sa gumom PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",7,113,"""PRO 4U""",,0,"""kom"""
101863,"""Posuda za bojenje sa ručkom PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",4,113,"""PRO 4U""",,0,"""kom"""
101864,"""Posuda za bojenje neklizeća  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",11,73,"""PRO 4U""",,0,"""kom"""
101865,"""Menzura u boji 120ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",113,69,"""PRO 4U""",,0,"""kom"""
101871,"""Alu pumpica za vodu  PLAVA 250ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,2,201,"""PRO 4U""",,0,"""kom"""
101872,"""Alu pumpica za vodu SIVA 350ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,0,257,"""PRO 4U""",,0,"""kom"""
101873,"""Alu pumpica za vodu CRVENA 350ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,11,257,"""PRO 4U""",,0,"""kom"""
101874,"""Alu pumpica za vodu CRNA 350ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,22,257,"""PRO 4U""",,0,"""kom"""
101875,"""Alu pumpica za vodu SIVA 450ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,40,275,"""PRO 4U""",,0,"""kom"""
101876,"""Alu pumpica za vodu CRVENA 450ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,92,275,"""PRO 4U""",,0,"""kom"""
101877,"""Alu pumpica za vodu CRNA 450ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,187,275,"""PRO 4U""",,0,"""kom"""
101878,"""Plastična pumpica za vodu 350ml LOPTA  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,66,113,"""PRO 4U""",,0,"""kom"""
101879,"""Plastična pumpica za vodu 130ml RUČKA  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PUMPICE""",,123,286,"""PRO 4U""",,0,"""kom"""
101866,"""Menzura u boji 150ml  PRO 4U""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA BOJENJE""","""POSUDE I MENZURE""",129,69,"""PRO 4U""",,0,"""kom"""
101258,"""Mrežica za kosu elastična pink  1044/70""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,0,178,"""EURO STIL""",,0.007,"""kom"""
101259,"""Kapa za mini val  0967""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""PRIBOR ZA KOVRDŽANJE KOSE""","""OSTALO""",309,81,"""EURO STIL""",,0.014,"""kom"""
101256,"""Mrežica za kosu prirodna dlaka crna  1045/50""",,"""SVE ZA FRIZERSKE SALONE""","""PRIBOR I SITAN INVENTAR""","""OSTALO""",,9,48,"""EURO STIL""",,0.001,"""kom"""
